tag,res,feat,clf,k_shot,seed,acc,macro_f1
official,336,cls,ptmap,1,123,36.22267412303,0.3554165530925633
official,336,cls,ptmap,1,456,37.46822572445348,0.365405047142304
official,336,cls,ptmap,1,789,37.3157092018302,0.36517822452008
official,336,cls,ptmap,1,999,35.714285714285715,0.3482219476570263
official,336,cls,proto,3,42,52.461447212336886,0.5077308345996346
official,336,cls,proto,3,123,53.35112692763938,0.5199009418369457
official,336,cls,proto,3,456,50.65243179122183,0.4933372130458637
official,336,cls,proto,3,789,51.126927639383155,0.4981515309509543
official,336,cls,proto,3,999,50.80071174377224,0.4969353656093257
official,336,cls,knn,3,42,52.164887307236064,0.5106835945909503
official,336,cls,knn,3,123,52.283511269276396,0.5112966938164714
official,336,cls,knn,3,456,51.95729537366548,0.5116204955716724
official,336,cls,knn,3,789,52.164887307236064,0.5132338243624799
official,336,cls,knn,3,999,51.18623962040332,0.50023389885146
official,336,cls,lp,3,42,46.82680901542112,0.43788008068671636
official,336,cls,lp,3,123,47.09371293001186,0.4384020925799369
official,336,cls,lp,3,456,47.034400948991696,0.43923734705870054
official,336,cls,lp,3,789,46.82680901542112,0.43885102427663314
official,336,cls,lp,3,999,46.64887307236062,0.43925489321940087
official,336,cls,labelprop,3,42,30.57532621589561,0.2486292577999247
official,336,cls,labelprop,3,123,27.25385527876631,0.2245745220687332
official,336,cls,labelprop,3,456,30.100830367734282,0.25939763039440644
official,336,cls,labelprop,3,789,31.25741399762752,0.2593622242652603
official,336,cls,labelprop,3,999,29.715302491103202,0.2496958253414931
official,336,cls,ptmap,3,42,54.06287069988137,0.5254902899424903
official,336,cls,ptmap,3,123,53.91459074733096,0.5250182037032786
official,336,cls,ptmap,3,456,53.58837485172005,0.5220082735947272
official,336,cls,ptmap,3,789,53.113879003558715,0.5156178929821214
official,336,cls,ptmap,3,999,52.313167259786475,0.5091598974636558
official,336,cls,proto,5,42,58.29181494661921,0.5672352069105869
official,336,cls,proto,5,123,59.7864768683274,0.5878969125402702
official,336,cls,proto,5,456,57.15302491103203,0.5562605198293517
official,336,cls,proto,5,789,58.505338078291814,0.5741969684709494
official,336,cls,proto,5,999,57.01067615658363,0.5585633012382419
official,336,cls,knn,5,42,61.45907473309609,0.6034028881524692
official,336,cls,knn,5,123,61.60142348754448,0.6094863393418689
official,336,cls,knn,5,456,61.992882562277586,0.6113441902935424
official,336,cls,knn,5,789,62.77580071174377,0.6164932314326178
official,336,cls,knn,5,999,60.67615658362989,0.5927458082981865
official,336,cls,lp,5,42,52.88256227758007,0.4922302364855872
official,336,cls,lp,5,123,52.135231316725985,0.49275765258864507
official,336,cls,lp,5,456,52.170818505338076,0.4869183441045005
official,336,cls,lp,5,789,53.52313167259787,0.49899780943822747
official,336,cls,lp,5,999,52.66903914590747,0.49263647699110985
official,336,cls,labelprop,5,42,31.77935943060498,0.26305125168286936
official,336,cls,labelprop,5,123,30.355871886120994,0.2507413204773293
official,336,cls,labelprop,5,456,33.02491103202847,0.28149747995356855
official,336,cls,labelprop,5,789,31.565836298932386,0.26175104663991566
official,336,cls,labelprop,5,999,31.921708185053383,0.27349675229565523
official,336,cls,ptmap,5,42,59.430604982206404,0.57689354939847
official,336,cls,ptmap,5,123,59.6797153024911,0.5817572725300478
official,336,cls,ptmap,5,456,58.79003558718862,0.5709264105244295
official,336,cls,ptmap,5,789,59.395017793594306,0.5793630823368455
official,336,cls,ptmap,5,999,58.612099644128115,0.5677468639101948
official,336,cls,proto,10,42,64.12811387900355,0.6265892464098232
official,336,cls,proto,10,123,62.63345195729537,0.6114044039834283
