tag,res,feat,clf,k_shot,seed,acc,macro_f1
vitl16-official,224_fliptta,cls,lp,3,789,42.94187425860024,0.40189478501183834
vitl16-official,224_fliptta,cls,lp,3,999,41.66666666666667,0.3952416494866878
vitl16-official,224_fliptta,cls,labelprop,3,42,25.889679715302492,0.21397595409940606
vitl16-official,224_fliptta,cls,labelprop,3,123,26.482799525504152,0.21746980562070192
vitl16-official,224_fliptta,cls,labelprop,3,456,25.148279952550418,0.21446296103032636
vitl16-official,224_fliptta,cls,labelprop,3,789,25.771055753262157,0.21275175045296008
vitl16-official,224_fliptta,cls,labelprop,3,999,24.52550415183867,0.19554048736535362
vitl16-official,224_fliptta,cls,ptmap,3,42,51.36417556346382,0.4953940963087282
vitl16-official,224_fliptta,cls,ptmap,3,123,51.660735468564646,0.4988345786744019
vitl16-official,224_fliptta,cls,ptmap,3,456,51.156583629893234,0.49763886117632417
vitl16-official,224_fliptta,cls,ptmap,3,789,50.02965599051008,0.4859026522392321
vitl16-official,224_fliptta,cls,ptmap,3,999,49.61447212336892,0.48131312561007306
vitl16-official,224_fliptta,cls,proto,5,42,54.270462633451956,0.5255942235020727
vitl16-official,224_fliptta,cls,proto,5,123,54.62633451957295,0.5333776436200035
vitl16-official,224_fliptta,cls,proto,5,456,55.40925266903914,0.540627438897445
vitl16-official,224_fliptta,cls,proto,5,789,54.69750889679715,0.5368196360372343
vitl16-official,224_fliptta,cls,proto,5,999,54.30604982206406,0.5288211082607238
vitl16-official,224_fliptta,cls,knn,5,42,58.96797153024911,0.5744988860369906
vitl16-official,224_fliptta,cls,knn,5,123,59.181494661921704,0.5833890832014619
vitl16-official,224_fliptta,cls,knn,5,456,58.11387900355872,0.5751838456732051
vitl16-official,224_fliptta,cls,knn,5,789,58.54092526690391,0.5718506201835284
vitl16-official,224_fliptta,cls,knn,5,999,57.86476868327403,0.5684976876157251
vitl16-official,224_fliptta,cls,lp,5,42,48.362989323843415,0.4473676356945095
vitl16-official,224_fliptta,cls,lp,5,123,48.04270462633452,0.442131373075458
vitl16-official,224_fliptta,cls,lp,5,456,47.72241992882562,0.44499452879452267
vitl16-official,224_fliptta,cls,lp,5,789,48.68327402135231,0.44407452754785404
vitl16-official,224_fliptta,cls,lp,5,999,49.430604982206404,0.45784860594451454
vitl16-official,224_fliptta,cls,labelprop,5,42,27.544483985765122,0.22810618760687454
vitl16-official,224_fliptta,cls,labelprop,5,123,26.51245551601423,0.22278825959185272
vitl16-official,224_fliptta,cls,labelprop,5,456,27.615658362989326,0.23297260003846693
vitl16-official,224_fliptta,cls,labelprop,5,789,27.15302491103203,0.22069591622932266
vitl16-official,224_fliptta,cls,labelprop,5,999,29.430604982206404,0.23981874918963803
vitl16-official,224_fliptta,cls,ptmap,5,42,55.80071174377225,0.5389451371810312
vitl16-official,224_fliptta,cls,ptmap,5,123,55.44483985765124,0.5334101081397716
vitl16-official,224_fliptta,cls,ptmap,5,456,55.76512455516014,0.5401812014726799
