tag,res,feat,clf,k_shot,seed,acc,macro_f1
splus-tapt-gram,448,cls,ptmap,1,456,25.012709710218605,0.247913924767863
splus-tapt-gram,448,cls,ptmap,1,789,24.885612608032538,0.24720588264913754
splus-tapt-gram,448,cls,ptmap,1,999,25.190645653279102,0.25082178852273923
splus-tapt-gram,448,cls,proto,3,42,38.04863582443654,0.36052939442819154
splus-tapt-gram,448,cls,proto,3,123,37.544483985765126,0.3581691680212194
splus-tapt-gram,448,cls,proto,3,456,38.67141162514828,0.3694624348079046
splus-tapt-gram,448,cls,proto,3,789,37.90035587188612,0.3607560213847922
splus-tapt-gram,448,cls,proto,3,999,38.93831553973903,0.37067290974678974
splus-tapt-gram,448,cls,knn,3,42,40.92526690391459,0.4022161376222621
splus-tapt-gram,448,cls,knn,3,123,41.81494661921708,0.405956745245681
splus-tapt-gram,448,cls,knn,3,456,39.8576512455516,0.38826224310926777
splus-tapt-gram,448,cls,knn,3,789,41.903914590747334,0.40895265783356827
splus-tapt-gram,448,cls,knn,3,999,41.31079478054567,0.4005781689508234
splus-tapt-gram,448,cls,lp,3,42,34.60854092526691,0.3152571793701053
splus-tapt-gram,448,cls,lp,3,123,34.31198102016607,0.3115787287577719
splus-tapt-gram,448,cls,lp,3,456,34.934756820877816,0.32165769681693435
splus-tapt-gram,448,cls,lp,3,789,34.04507710557533,0.3119296356785021
splus-tapt-gram,448,cls,lp,3,999,35.88374851720047,0.32777174248350166
splus-tapt-gram,448,cls,labelprop,3,42,21.915776986951364,0.1736297262712642
splus-tapt-gram,448,cls,labelprop,3,123,18.83155397390273,0.1376333793950387
splus-tapt-gram,448,cls,labelprop,3,456,19.780545670225386,0.15517119175777552
splus-tapt-gram,448,cls,labelprop,3,789,20.25504151838671,0.1563642678132816
splus-tapt-gram,448,cls,labelprop,3,999,20.759193357058127,0.1626170844849527
splus-tapt-gram,448,cls,ptmap,3,42,39.294187425860024,0.38855295619855873
splus-tapt-gram,448,cls,ptmap,3,123,39.73902728351127,0.3928109544784663
splus-tapt-gram,448,cls,ptmap,3,456,39.531435349940686,0.3918106120810956
splus-tapt-gram,448,cls,ptmap,3,789,39.91696322657177,0.39546028377491915
splus-tapt-gram,448,cls,ptmap,3,999,39.97627520759193,0.3962332355829341
splus-tapt-gram,448,cls,proto,5,42,43.30960854092527,0.41019930104967317
splus-tapt-gram,448,cls,proto,5,123,44.661921708185055,0.4221167779320936
splus-tapt-gram,448,cls,proto,5,456,41.60142348754449,0.396127179940773
splus-tapt-gram,448,cls,proto,5,789,44.128113879003564,0.4152532036966163
splus-tapt-gram,448,cls,proto,5,999,42.669039145907476,0.407511676541182
splus-tapt-gram,448,cls,knn,5,42,51.81494661921708,0.504581471239989
splus-tapt-gram,448,cls,knn,5,123,51.70818505338078,0.5027393542750815
splus-tapt-gram,448,cls,knn,5,456,51.245551601423486,0.5010695086381582
splus-tapt-gram,448,cls,knn,5,789,52.455516014234874,0.5092331316899821
splus-tapt-gram,448,cls,knn,5,999,50.39145907473309,0.48969589134861136
splus-tapt-gram,448,cls,lp,5,42,40.2846975088968,0.36320413476689567
splus-tapt-gram,448,cls,lp,5,123,40.1423487544484,0.354142780866011
splus-tapt-gram,448,cls,lp,5,456,39.9288256227758,0.36269970076501135
splus-tapt-gram,448,cls,lp,5,789,40.64056939501779,0.3660242863142455
splus-tapt-gram,448,cls,lp,5,999,39.430604982206404,0.35970272326442654
splus-tapt-gram,448,cls,labelprop,5,42,22.135231316725978,0.16764926877340444
splus-tapt-gram,448,cls,labelprop,5,123,21.601423487544483,0.15789289679037893
splus-tapt-gram,448,cls,labelprop,5,456,21.352313167259787,0.16560891175547227
splus-tapt-gram,448,cls,labelprop,5,789,21.459074733096084,0.16623712492306447
splus-tapt-gram,448,cls,labelprop,5,999,22.206405693950177,0.17570580405976072
splus-tapt-gram,448,cls,ptmap,5,42,45.80071174377224,0.45278478003392486
splus-tapt-gram,448,cls,ptmap,5,123,46.86832740213523,0.4607040946890095
splus-tapt-gram,448,cls,ptmap,5,456,43.87900355871886,0.43046221871734797
splus-tapt-gram,448,cls,ptmap,5,789,46.405693950177934,0.454632937386844
splus-tapt-gram,448,cls,ptmap,5,999,44.59074733096086,0.43843860913468147
splus-tapt-gram,448,cls,proto,10,42,49.039145907473305,0.45595488632161063
splus-tapt-gram,448,cls,proto,10,123,49.3238434163701,0.46101654629441285
splus-tapt-gram,448,cls,proto,10,456,49.75088967971531,0.46660754543785077
splus-tapt-gram,448,cls,proto,10,789,47.686832740213525,0.448150054506334
splus-tapt-gram,448,cls,proto,10,999,46.04982206405694,0.4362605267409538
splus-tapt-gram,448,cls,knn,10,42,65.83629893238434,0.639572250604279
splus-tapt-gram,448,cls,knn,10,123,64.83985765124555,0.6262832264611624
splus-tapt-gram,448,cls,knn,10,456,66.90391459074732,0.6493630761581358
splus-tapt-gram,448,cls,knn,10,789,65.19572953736656,0.6364812361829318
splus-tapt-gram,448,cls,knn,10,999,66.19217081850533,0.6479604072340098
splus-tapt-gram,448,cls,lp,10,42,47.829181494661924,0.4218168214758235
splus-tapt-gram,448,cls,lp,10,123,47.11743772241993,0.4208133094424865
splus-tapt-gram,448,cls,lp,10,456,48.612099644128115,0.4354778497868073
splus-tapt-gram,448,cls,lp,10,789,48.04270462633452,0.43549973491772465
splus-tapt-gram,448,cls,lp,10,999,45.83629893238434,0.4029459737708143
splus-tapt-gram,448,cls,labelprop,10,42,22.989323843416372,0.1680472125633876
splus-tapt-gram,448,cls,labelprop,10,123,21.352313167259787,0.15319274452905185
splus-tapt-gram,448,cls,labelprop,10,456,22.91814946619217,0.16667221520455192
splus-tapt-gram,448,cls,labelprop,10,789,21.352313167259787,0.16055019087003425
splus-tapt-gram,448,cls,labelprop,10,999,21.637010676156585,0.1543881294772433
splus-tapt-gram,448,cls,ptmap,10,42,50.24911032028469,0.48948532685187485
splus-tapt-gram,448,cls,ptmap,10,123,52.38434163701068,0.5085428922251195
splus-tapt-gram,448,cls,ptmap,10,456,51.74377224199288,0.5046951269371198
splus-tapt-gram,448,cls,ptmap,10,789,51.81494661921708,0.505753439917141
splus-tapt-gram,448,cls,ptmap,10,999,49.6085409252669,0.4884083295115323
splus-tapt-gram,448_fliptta,cls,proto,1,42,26.919166243009656,0.256828799972046
splus-tapt-gram,448_fliptta,cls,proto,1,123,26.105744789018807,0.2533973919852385
splus-tapt-gram,448_fliptta,cls,proto,1,456,27.275038129130657,0.2637805184169215
splus-tapt-gram,448_fliptta,cls,proto,1,789,26.283680732079308,0.2598362358626589
splus-tapt-gram,448_fliptta,cls,proto,1,999,26.919166243009656,0.2607831392126613
splus-tapt-gram,448_fliptta,cls,knn,1,42,26.919166243009656,0.256828799972046
splus-tapt-gram,448_fliptta,cls,knn,1,123,26.105744789018807,0.2533973919852385
splus-tapt-gram,448_fliptta,cls,knn,1,456,27.275038129130657,0.2637805184169215
splus-tapt-gram,448_fliptta,cls,knn,1,789,26.283680732079308,0.2598362358626589
splus-tapt-gram,448_fliptta,cls,knn,1,999,26.919166243009656,0.2607831392126613
splus-tapt-gram,448_fliptta,cls,lp,1,42,27.198779867819013,0.25776992699047147
splus-tapt-gram,448_fliptta,cls,lp,1,123,26.385358413828165,0.25467153366534806
splus-tapt-gram,448_fliptta,cls,lp,1,456,27.37671581087951,0.26168917773643807
splus-tapt-gram,448_fliptta,cls,lp,1,789,27.529232333502797,0.2681046744861011
splus-tapt-gram,448_fliptta,cls,lp,1,999,26.944585663446873,0.2613417200028587
splus-tapt-gram,448_fliptta,cls,labelprop,1,42,20.13218098627351,0.16225758878672583
splus-tapt-gram,448_fliptta,cls,labelprop,1,123,19.03914590747331,0.1549135184491918
splus-tapt-gram,448_fliptta,cls,labelprop,1,456,20.081342145399084,0.16624418887766898
splus-tapt-gram,448_fliptta,cls,labelprop,1,789,19.87798678190137,0.16574797216550405
splus-tapt-gram,448_fliptta,cls,labelprop,1,999,18.4799186578546,0.14596254082895418
splus-tapt-gram,448_fliptta,cls,ptmap,1,42,27.351296390442297,0.2698651451629444
splus-tapt-gram,448_fliptta,cls,ptmap,1,123,27.275038129130657,0.2721794921543912
splus-tapt-gram,448_fliptta,cls,ptmap,1,456,26.944585663446873,0.26773215835084935
splus-tapt-gram,448_fliptta,cls,ptmap,1,789,26.893746822572446,0.2672691995831651
splus-tapt-gram,448_fliptta,cls,ptmap,1,999,27.80884595831215,0.2751641339480444
splus-tapt-gram,448_fliptta,cls,proto,3,42,38.70106761565836,0.3676371644937269
splus-tapt-gram,448_fliptta,cls,proto,3,123,38.13760379596678,0.3638451648061344
splus-tapt-gram,448_fliptta,cls,proto,3,456,40.27283511269276,0.3871542102602163
splus-tapt-gram,448_fliptta,cls,proto,3,789,39.531435349940686,0.3770191653524961
splus-tapt-gram,448_fliptta,cls,proto,3,999,39.264531435349944,0.37466655028379725
splus-tapt-gram,448_fliptta,cls,knn,3,42,44.128113879003564,0.4306498533092455
splus-tapt-gram,448_fliptta,cls,knn,3,123,44.63226571767497,0.43518597379888746
splus-tapt-gram,448_fliptta,cls,knn,3,456,44.0688018979834,0.43083340435914635
splus-tapt-gram,448_fliptta,cls,knn,3,789,43.95017793594306,0.4298750745991251
splus-tapt-gram,448_fliptta,cls,knn,3,999,43.979833926453146,0.42744791904237645
splus-tapt-gram,448_fliptta,cls,lp,3,42,35.11269276393831,0.31788970647668097
splus-tapt-gram,448_fliptta,cls,lp,3,123,34.25266903914591,0.3090657523280889
splus-tapt-gram,448_fliptta,cls,lp,3,456,35.231316725978644,0.32388277723632913
splus-tapt-gram,448_fliptta,cls,lp,3,789,35.64650059311981,0.32675310499379934
splus-tapt-gram,448_fliptta,cls,lp,3,999,36.20996441281139,0.33248275537066074
splus-tapt-gram,448_fliptta,cls,labelprop,3,42,23.013048635824436,0.17391648657341424
splus-tapt-gram,448_fliptta,cls,labelprop,3,123,20.69988137603796,0.14724172362167173
splus-tapt-gram,448_fliptta,cls,labelprop,3,456,21.88612099644128,0.16359133298539658
splus-tapt-gram,448_fliptta,cls,labelprop,3,789,21.826809015421116,0.1665364606574816
splus-tapt-gram,448_fliptta,cls,labelprop,3,999,23.250296559905102,0.1794295328326778
splus-tapt-gram,448_fliptta,cls,ptmap,3,42,40.183867141162516,0.398605410587431
splus-tapt-gram,448_fliptta,cls,ptmap,3,123,40.0355871886121,0.393705298047125
splus-tapt-gram,448_fliptta,cls,ptmap,3,456,40.77698695136417,0.4048058616576827
splus-tapt-gram,448_fliptta,cls,ptmap,3,789,41.785290628707,0.41186198549311803
splus-tapt-gram,448_fliptta,cls,ptmap,3,999,40.865954922894424,0.40522126564725314
splus-tapt-gram,448_fliptta,cls,proto,5,42,44.23487544483986,0.4183984518551779
splus-tapt-gram,448_fliptta,cls,proto,5,123,44.34163701067615,0.41990849163661204
splus-tapt-gram,448_fliptta,cls,proto,5,456,42.170818505338076,0.40320307044177783
splus-tapt-gram,448_fliptta,cls,proto,5,789,44.44839857651245,0.4184156731096985
splus-tapt-gram,448_fliptta,cls,proto,5,999,42.206405693950174,0.4010455424582247
splus-tapt-gram,448_fliptta,cls,knn,5,42,54.30604982206406,0.5313804178110827
splus-tapt-gram,448_fliptta,cls,knn,5,123,54.69750889679715,0.5342699896251273
splus-tapt-gram,448_fliptta,cls,knn,5,456,53.879003558718864,0.5261962010847093
splus-tapt-gram,448_fliptta,cls,knn,5,789,54.12811387900356,0.5260079171389682
splus-tapt-gram,448_fliptta,cls,knn,5,999,53.629893238434164,0.5226700892555505
splus-tapt-gram,448_fliptta,cls,lp,5,42,40.1779359430605,0.36265006817860873
splus-tapt-gram,448_fliptta,cls,lp,5,123,40.818505338078296,0.3650721804706428
splus-tapt-gram,448_fliptta,cls,lp,5,456,38.505338078291814,0.3443652849445662
splus-tapt-gram,448_fliptta,cls,lp,5,789,40.569395017793596,0.35668881613985365
splus-tapt-gram,448_fliptta,cls,lp,5,999,40.1423487544484,0.3619649624671643
splus-tapt-gram,448_fliptta,cls,labelprop,5,42,23.594306049822062,0.17371338291989546
splus-tapt-gram,448_fliptta,cls,labelprop,5,123,23.060498220640568,0.1653866211301971
splus-tapt-gram,448_fliptta,cls,labelprop,5,456,22.064056939501782,0.15878395997467226
splus-tapt-gram,448_fliptta,cls,labelprop,5,789,22.989323843416372,0.16804277566324946
splus-tapt-gram,448_fliptta,cls,labelprop,5,999,23.629893238434164,0.1780337163847909
splus-tapt-gram,448_fliptta,cls,ptmap,5,42,46.44128113879004,0.45627784197597887
splus-tapt-gram,448_fliptta,cls,ptmap,5,123,46.47686832740214,0.4578799623095852
splus-tapt-gram,448_fliptta,cls,ptmap,5,456,44.768683274021356,0.4414191157771483
splus-tapt-gram,448_fliptta,cls,ptmap,5,789,47.11743772241993,0.45934932866980455
splus-tapt-gram,448_fliptta,cls,ptmap,5,999,45.40925266903915,0.4438170109162454
splus-tapt-gram,448_fliptta,cls,proto,10,42,47.25978647686833,0.4400580563232674
splus-tapt-gram,448_fliptta,cls,proto,10,123,48.32740213523132,0.45043303462290274
splus-tapt-gram,448_fliptta,cls,proto,10,456,48.68327402135231,0.4566504319327606
splus-tapt-gram,448_fliptta,cls,proto,10,789,47.188612099644125,0.4421270334376326
splus-tapt-gram,448_fliptta,cls,proto,10,999,46.04982206405694,0.42606921003849646
splus-tapt-gram,448_fliptta,cls,knn,10,42,68.3985765124555,0.6627394847145737
splus-tapt-gram,448_fliptta,cls,knn,10,123,66.83274021352314,0.6485420076167406
splus-tapt-gram,448_fliptta,cls,knn,10,456,68.82562277580071,0.6704288089800359
splus-tapt-gram,448_fliptta,cls,knn,10,789,66.04982206405694,0.6475582856889116
splus-tapt-gram,448_fliptta,cls,knn,10,999,67.82918149466191,0.6681799662436044
splus-tapt-gram,448_fliptta,cls,lp,10,42,47.829181494661924,0.42683064791958286
splus-tapt-gram,448_fliptta,cls,lp,10,123,47.686832740213525,0.42241329123195126
splus-tapt-gram,448_fliptta,cls,lp,10,456,49.11032028469751,0.441014396949084
splus-tapt-gram,448_fliptta,cls,lp,10,789,48.32740213523132,0.43440754194310155
splus-tapt-gram,448_fliptta,cls,lp,10,999,47.11743772241993,0.41862331426553634
splus-tapt-gram,448_fliptta,cls,labelprop,10,42,23.772241992882563,0.163324648063367
splus-tapt-gram,448_fliptta,cls,labelprop,10,123,23.202846975088967,0.16420002606706519
splus-tapt-gram,448_fliptta,cls,labelprop,10,456,23.274021352313166,0.16294644200087346
splus-tapt-gram,448_fliptta,cls,labelprop,10,789,23.345195729537366,0.1661632913911478
splus-tapt-gram,448_fliptta,cls,labelprop,10,999,23.629893238434164,0.16495164542322807
splus-tapt-gram,448_fliptta,cls,ptmap,10,42,51.103202846975094,0.5009031300846248
splus-tapt-gram,448_fliptta,cls,ptmap,10,123,51.03202846975089,0.49604278679011776
splus-tapt-gram,448_fliptta,cls,ptmap,10,456,51.60142348754449,0.5026972039427555
splus-tapt-gram,448_fliptta,cls,ptmap,10,789,51.60142348754449,0.5081368995017729
splus-tapt-gram,448_fliptta,cls,ptmap,10,999,49.75088967971531,0.4891225125210891
splus-tapt-nogram,224,cls,proto,1,42,24.682257244534824,0.2337917191846144
splus-tapt-nogram,224,cls,proto,1,123,23.741738688357906,0.22907478043173846
splus-tapt-nogram,224,cls,proto,1,456,23.89425521098119,0.2292843688989517
splus-tapt-nogram,224,cls,proto,1,789,23.945094051855616,0.23035788660472092
splus-tapt-nogram,224,cls,proto,1,999,24.173868835790543,0.2336277227690221
splus-tapt-nogram,224,cls,knn,1,42,24.682257244534824,0.2337917191846144
splus-tapt-nogram,224,cls,knn,1,123,23.741738688357906,0.22907478043173846
splus-tapt-nogram,224,cls,knn,1,456,23.89425521098119,0.2292843688989517
splus-tapt-nogram,224,cls,knn,1,789,23.945094051855616,0.23035788660472092
splus-tapt-nogram,224,cls,knn,1,999,24.173868835790543,0.2336277227690221
splus-tapt-nogram,224,cls,lp,1,42,24.580579562785967,0.23159715140548948
splus-tapt-nogram,224,cls,lp,1,123,23.843416370106763,0.22954441728007624
splus-tapt-nogram,224,cls,lp,1,456,23.970513472292833,0.22907635947140123
splus-tapt-nogram,224,cls,lp,1,789,23.945094051855616,0.23029370065494584
splus-tapt-nogram,224,cls,lp,1,999,24.199288256227756,0.2349670620936054
splus-tapt-nogram,224,cls,labelprop,1,42,18.835790543975598,0.15516448877830666
splus-tapt-nogram,224,cls,labelprop,1,123,18.505338078291814,0.1529929261321443
splus-tapt-nogram,224,cls,labelprop,1,456,17.0310116929334,0.14158936266029917
splus-tapt-nogram,224,cls,labelprop,1,789,17.361464158617185,0.147059329571848
splus-tapt-nogram,224,cls,labelprop,1,999,17.819013726487036,0.14545725681351532
splus-tapt-nogram,224,cls,ptmap,1,42,24.555160142348754,0.2395571518545965
splus-tapt-nogram,224,cls,ptmap,1,123,23.640061006609052,0.23617813980321598
splus-tapt-nogram,224,cls,ptmap,1,456,24.453482460599897,0.24279962144719
splus-tapt-nogram,224,cls,ptmap,1,789,24.224707676664973,0.24191876417029654
splus-tapt-nogram,224,cls,ptmap,1,999,24.52974072191154,0.24493419242449033
splus-tapt-nogram,224,cls,proto,3,42,39.412811387900355,0.3713778643246954
splus-tapt-nogram,224,cls,proto,3,123,39.14590747330961,0.3748091255919264
splus-tapt-nogram,224,cls,proto,3,456,39.35349940688019,0.37025142351380413
splus-tapt-nogram,224,cls,proto,3,789,39.768683274021356,0.3802502758886771
splus-tapt-nogram,224,cls,proto,3,999,39.23487544483986,0.3720844642469597
splus-tapt-nogram,224,cls,knn,3,42,40.68801897983393,0.39149030927299494
splus-tapt-nogram,224,cls,knn,3,123,39.82799525504152,0.3842373876822117
splus-tapt-nogram,224,cls,knn,3,456,39.59074733096085,0.3845480285163363
splus-tapt-nogram,224,cls,knn,3,789,40.39145907473309,0.3944224431722827
splus-tapt-nogram,224,cls,knn,3,999,39.70937129300119,0.38117847876794064
splus-tapt-nogram,224,cls,lp,3,42,37.040332147093714,0.3441505510278779
splus-tapt-nogram,224,cls,lp,3,123,36.773428232502965,0.34464937449166977
splus-tapt-nogram,224,cls,lp,3,456,37.455516014234874,0.3480172588561711
splus-tapt-nogram,224,cls,lp,3,789,37.69276393831554,0.3534839684002586
splus-tapt-nogram,224,cls,lp,3,999,36.32858837485172,0.3410704262761322
splus-tapt-nogram,224,cls,labelprop,3,42,20.344009489916964,0.15079140500516333
splus-tapt-nogram,224,cls,labelprop,3,123,19.395017793594306,0.14585761407817052
splus-tapt-nogram,224,cls,labelprop,3,456,20.551601423487543,0.15723288638245395
splus-tapt-nogram,224,cls,labelprop,3,789,20.13641755634638,0.16294848493679148
splus-tapt-nogram,224,cls,labelprop,3,999,19.60260972716489,0.1502584561111886
splus-tapt-nogram,224,cls,ptmap,3,42,41.13285883748517,0.40661675901160693
splus-tapt-nogram,224,cls,ptmap,3,123,40.213523131672595,0.39957518429986305
splus-tapt-nogram,224,cls,ptmap,3,456,39.679715302491104,0.3924172000278469
splus-tapt-nogram,224,cls,ptmap,3,789,39.82799525504152,0.39622324770602657
splus-tapt-nogram,224,cls,ptmap,3,999,40.77698695136417,0.4039147209912099
splus-tapt-nogram,224,cls,proto,5,42,46.903914590747334,0.4428606901377015
splus-tapt-nogram,224,cls,proto,5,123,46.19217081850534,0.43248239643679137
splus-tapt-nogram,224,cls,proto,5,456,45.40925266903915,0.43142489076247065
splus-tapt-nogram,224,cls,proto,5,789,46.370106761565836,0.4356432832812227
splus-tapt-nogram,224,cls,proto,5,999,46.014234875444835,0.4357529206826567
splus-tapt-nogram,224,cls,knn,5,42,49.7153024911032,0.4809330417686021
splus-tapt-nogram,224,cls,knn,5,123,49.7864768683274,0.4852425713980799
splus-tapt-nogram,224,cls,knn,5,456,49.46619217081851,0.48655693735991273
splus-tapt-nogram,224,cls,knn,5,789,49.7153024911032,0.48076698671635026
splus-tapt-nogram,224,cls,knn,5,999,49.28825622775801,0.47576723882586514
splus-tapt-nogram,224,cls,lp,5,42,43.487544483985765,0.3967046118736127
splus-tapt-nogram,224,cls,lp,5,123,44.09252669039146,0.4023013457999997
splus-tapt-nogram,224,cls,lp,5,456,42.88256227758007,0.3946858306594255
splus-tapt-nogram,224,cls,lp,5,789,43.55871886120997,0.3955468674835954
splus-tapt-nogram,224,cls,lp,5,999,41.85053380782918,0.38132064380881026
splus-tapt-nogram,224,cls,labelprop,5,42,21.281138790035588,0.1598080859028083
splus-tapt-nogram,224,cls,labelprop,5,123,21.99288256227758,0.16414613409399234
splus-tapt-nogram,224,cls,labelprop,5,456,21.03202846975089,0.16332205483895243
splus-tapt-nogram,224,cls,labelprop,5,789,22.419928825622776,0.1699129511184659
splus-tapt-nogram,224,cls,labelprop,5,999,21.779359430604984,0.15974694239266443
splus-tapt-nogram,224,cls,ptmap,5,42,47.50889679715303,0.47071935269591236
splus-tapt-nogram,224,cls,ptmap,5,123,48.82562277580072,0.48151518392663095
splus-tapt-nogram,224,cls,ptmap,5,456,47.93594306049822,0.4752974485272912
splus-tapt-nogram,224,cls,ptmap,5,789,48.00711743772242,0.4729147975896627
splus-tapt-nogram,224,cls,ptmap,5,999,47.50889679715303,0.4674279885247412
splus-tapt-nogram,224,cls,proto,10,42,53.30960854092527,0.5033740769034887
splus-tapt-nogram,224,cls,proto,10,123,51.95729537366548,0.48739681872676593
splus-tapt-nogram,224,cls,proto,10,456,52.811387900355875,0.49691475088746
splus-tapt-nogram,224,cls,proto,10,789,53.238434163701065,0.5012866350523215
splus-tapt-nogram,224,cls,proto,10,999,50.81850533807829,0.4811331907750602
splus-tapt-nogram,224,cls,knn,10,42,64.05693950177937,0.6192825264889321
splus-tapt-nogram,224,cls,knn,10,123,63.55871886120996,0.6147938377999086
splus-tapt-nogram,224,cls,knn,10,456,65.26690391459074,0.6384318287216495
splus-tapt-nogram,224,cls,knn,10,789,62.918149466192176,0.6085811294048682
splus-tapt-nogram,224,cls,knn,10,999,64.34163701067615,0.6263683331298989
splus-tapt-nogram,224,cls,lp,10,42,51.103202846975094,0.45967887370770616
splus-tapt-nogram,224,cls,lp,10,123,49.75088967971531,0.44911935256514
splus-tapt-nogram,224,cls,lp,10,456,52.455516014234874,0.4757270543126621
splus-tapt-nogram,224,cls,lp,10,789,51.530249110320284,0.46255648643184216
splus-tapt-nogram,224,cls,lp,10,999,50.604982206405694,0.45662306555758636
splus-tapt-nogram,224,cls,labelprop,10,42,23.416370106761565,0.16828352382760503
splus-tapt-nogram,224,cls,labelprop,10,123,21.637010676156585,0.15556184878552465
splus-tapt-nogram,224,cls,labelprop,10,456,22.846975088967973,0.15871485171382532
splus-tapt-nogram,224,cls,labelprop,10,789,22.277580071174377,0.15942577060207844
splus-tapt-nogram,224,cls,labelprop,10,999,21.921708185053383,0.1533914606952249
splus-tapt-nogram,224,cls,ptmap,10,42,55.871886120996436,0.5493598730253535
splus-tapt-nogram,224,cls,ptmap,10,123,54.30604982206406,0.5347049154878336
splus-tapt-nogram,224,cls,ptmap,10,456,54.661921708185055,0.5379768708950203
splus-tapt-nogram,224,cls,ptmap,10,789,57.437722419928825,0.5680589605542504
splus-tapt-nogram,224,cls,ptmap,10,999,53.59430604982206,0.5298236362293302
splus-tapt-nogram,224_fliptta,cls,proto,1,42,26.43619725470259,0.25140861186489805
splus-tapt-nogram,224_fliptta,cls,proto,1,123,26.766649720386376,0.2542308045198221
splus-tapt-nogram,224_fliptta,cls,proto,1,456,26.79206914082359,0.2555712272642414
splus-tapt-nogram,224_fliptta,cls,proto,1,789,27.020843924758513,0.26095096912751403
splus-tapt-nogram,224_fliptta,cls,proto,1,999,26.970005083884086,0.26021937636034853
splus-tapt-nogram,224_fliptta,cls,knn,1,42,26.43619725470259,0.25140861186489805
splus-tapt-nogram,224_fliptta,cls,knn,1,123,26.766649720386376,0.2542308045198221
splus-tapt-nogram,224_fliptta,cls,knn,1,456,26.79206914082359,0.2555712272642414
splus-tapt-nogram,224_fliptta,cls,knn,1,789,27.020843924758513,0.26095096912751403
splus-tapt-nogram,224_fliptta,cls,knn,1,999,26.970005083884086,0.26021937636034853
splus-tapt-nogram,224_fliptta,cls,lp,1,42,26.309100152516525,0.2495529953329574
splus-tapt-nogram,224_fliptta,cls,lp,1,123,26.766649720386376,0.25333285801432875
splus-tapt-nogram,224_fliptta,cls,lp,1,456,26.970005083884086,0.25753542236964333
splus-tapt-nogram,224_fliptta,cls,lp,1,789,27.37671581087951,0.263634386853045
splus-tapt-nogram,224_fliptta,cls,lp,1,999,27.22419928825623,0.26270665788227054
splus-tapt-nogram,224_fliptta,cls,labelprop,1,42,20.208439247585154,0.1627229684607606
splus-tapt-nogram,224_fliptta,cls,labelprop,1,123,18.632435180477884,0.13853606857948292
splus-tapt-nogram,224_fliptta,cls,labelprop,1,456,18.3019827147941,0.14512364735424496
splus-tapt-nogram,224_fliptta,cls,labelprop,1,789,17.33604473817997,0.13566007582520867
splus-tapt-nogram,224_fliptta,cls,labelprop,1,999,19.572953736654807,0.15377630503099768
splus-tapt-nogram,224_fliptta,cls,ptmap,1,42,26.842907981698016,0.2638509607966168
splus-tapt-nogram,224_fliptta,cls,ptmap,1,123,26.817488561260806,0.2662995951545016
splus-tapt-nogram,224_fliptta,cls,ptmap,1,456,27.427554651753937,0.27072168303878913
splus-tapt-nogram,224_fliptta,cls,ptmap,1,789,27.275038129130657,0.27133747055246193
splus-tapt-nogram,224_fliptta,cls,ptmap,1,999,27.275038129130657,0.2730232500272891
splus-tapt-nogram,224_fliptta,cls,proto,3,42,40.65836298932384,0.3859781570473534
splus-tapt-nogram,224_fliptta,cls,proto,3,123,41.66666666666667,0.3950563681881464
splus-tapt-nogram,224_fliptta,cls,proto,3,456,41.370106761565836,0.392392369645746
splus-tapt-nogram,224_fliptta,cls,proto,3,789,41.31079478054567,0.39375756169589254
splus-tapt-nogram,224_fliptta,cls,proto,3,999,40.36180308422301,0.38420346272370887
splus-tapt-nogram,224_fliptta,cls,knn,3,42,43.0011862396204,0.42060403599377344
splus-tapt-nogram,224_fliptta,cls,knn,3,123,43.979833926453146,0.4294237617220525
splus-tapt-nogram,224_fliptta,cls,knn,3,456,43.83155397390273,0.42718350664976856
splus-tapt-nogram,224_fliptta,cls,knn,3,789,43.623962040332145,0.42558485094624043
splus-tapt-nogram,224_fliptta,cls,knn,3,999,42.23013048635824,0.4069887521834579
splus-tapt-nogram,224_fliptta,cls,lp,3,42,37.841043890865954,0.35115934131445764
splus-tapt-nogram,224_fliptta,cls,lp,3,123,38.256227758007114,0.3556524218948602
splus-tapt-nogram,224_fliptta,cls,lp,3,456,39.59074733096085,0.36849042082353645
splus-tapt-nogram,224_fliptta,cls,lp,3,789,38.55278766310795,0.3596893203782467
splus-tapt-nogram,224_fliptta,cls,lp,3,999,37.90035587188612,0.3532363785881112
splus-tapt-nogram,224_fliptta,cls,labelprop,3,42,19.869513641755635,0.14423793211641137
splus-tapt-nogram,224_fliptta,cls,labelprop,3,123,19.72123368920522,0.1344026059579052
splus-tapt-nogram,224_fliptta,cls,labelprop,3,456,20.551601423487543,0.15345781291678512
splus-tapt-nogram,224_fliptta,cls,labelprop,3,789,20.61091340450771,0.16077102651544498
splus-tapt-nogram,224_fliptta,cls,labelprop,3,999,21.055753262158955,0.1572662127591186
splus-tapt-nogram,224_fliptta,cls,ptmap,3,42,43.0011862396204,0.42533269013183544
splus-tapt-nogram,224_fliptta,cls,ptmap,3,123,43.7129300118624,0.4322515538719669
splus-tapt-nogram,224_fliptta,cls,ptmap,3,456,43.38671411625148,0.42988644957664685
splus-tapt-nogram,224_fliptta,cls,ptmap,3,789,42.823250296559905,0.42577292489749796
splus-tapt-nogram,224_fliptta,cls,ptmap,3,999,41.755634638196916,0.4139514359715955
